ObjectId,Country,ISO2,ISO3,Indicator,Source,CTS_Code,CTS_Name,CTS_Full_Descriptor,Bond_Type,Type_of_Issuer,Use_of_Proceed,Principal_Currency,Unit,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
663,World,,WLD,Cumulative Sustainability Linked Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Linked Bond,Not Applicable,Not Applicable,Euro,Billion US Dollars,,,,,,,,,,,,,,,,,,,141.3182816
664,World,,WLD,Cumulative Sustainability Linked Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Linked Bond,Not Applicable,Not Applicable,Euro,Share,,,,,,,,,,,,,,,,,,,40.6165775
665,World,,WLD,Cumulative Sustainability Linked Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Linked Bond,Not Applicable,Not Applicable,Japanese Yen,Billion US Dollars,,,,,,,,,,,,,,,,,,,11.13655594
666,World,,WLD,Cumulative Sustainability Linked Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Linked Bond,Not Applicable,Not Applicable,Japanese Yen,Share,,,,,,,,,,,,,,,,,,,3.20078041
667,World,,WLD,Cumulative Sustainability Linked Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Linked Bond,Not Applicable,Not Applicable,Malaysian Ringgit,Billion US Dollars,,,,,,,,,,,,,,,,,,,0.665145485
668,World,,WLD,Cumulative Sustainability Linked Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Linked Bond,Not Applicable,Not Applicable,Malaysian Ringgit,Share,,,,,,,,,,,,,,,,,,,0.19117083
669,World,,WLD,Cumulative Sustainability Linked Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Linked Bond,Not Applicable,Not Applicable,Mexican Peso,Billion US Dollars,,,,,,,,,,,,,,,,,,,6.901008126
670,World,,WLD,Cumulative Sustainability Linked Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Linked Bond,Not Applicable,Not Applicable,Mexican Peso,Share,,,,,,,,,,,,,,,,,,,1.983432916
671,World,,WLD,Cumulative Sustainability Linked Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Linked Bond,Not Applicable,Not Applicable,Mexican Unidad de Inversion,Billion US Dollars,,,,,,,,,,,,,,,,,,,0.209230302
672,World,,WLD,Cumulative Sustainability Linked Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Linked Bond,Not Applicable,Not Applicable,Mexican Unidad de Inversion,Share,,,,,,,,,,,,,,,,,,,0.060135311
673,World,,WLD,Cumulative Sustainability Linked Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Linked Bond,Not Applicable,Not Applicable,New Zealand Dollar,Billion US Dollars,,,,,,,,,,,,,,,,,,,0.057400009
674,World,,WLD,Cumulative Sustainability Linked Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Linked Bond,Not Applicable,Not Applicable,New Zealand Dollar,Share,,,,,,,,,,,,,,,,,,,0.016497454
675,World,,WLD,Cumulative Sustainability Linked Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Linked Bond,Not Applicable,Not Applicable,Norwegian Krone,Billion US Dollars,,,,,,,,,,,,,,,,,,,1.167214237
676,World,,WLD,Cumulative Sustainability Linked Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Linked Bond,Not Applicable,Not Applicable,Norwegian Krone,Share,,,,,,,,,,,,,,,,,,,0.335471441
677,World,,WLD,Cumulative Sustainability Linked Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Linked Bond,Not Applicable,Not Applicable,Philippine Peso,Billion US Dollars,,,,,,,,,,,,,,,,,,,1.074785733
678,World,,WLD,Cumulative Sustainability Linked Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Linked Bond,Not Applicable,Not Applicable,Philippine Peso,Share,,,,,,,,,,,,,,,,,,,0.308906374
679,World,,WLD,Cumulative Sustainability Linked Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Linked Bond,Not Applicable,Not Applicable,Polish Zloty,Billion US Dollars,,,,,,,,,,,,,,,,,,,1.382314431
680,World,,WLD,Cumulative Sustainability Linked Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Linked Bond,Not Applicable,Not Applicable,Polish Zloty,Share,,,,,,,,,,,,,,,,,,,0.397293829
681,World,,WLD,Cumulative Sustainability Linked Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Linked Bond,Not Applicable,Not Applicable,Singapore Dollar,Billion US Dollars,,,,,,,,,,,,,,,,,,,1.927539483
682,World,,WLD,Cumulative Sustainability Linked Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Linked Bond,Not Applicable,Not Applicable,Singapore Dollar,Share,,,,,,,,,,,,,,,,,,,0.553998081
683,World,,WLD,Cumulative Sustainability Linked Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Linked Bond,Not Applicable,Not Applicable,South African Rand,Billion US Dollars,,,,,,,,,,,,,,,,,,,0.303302373
684,World,,WLD,Cumulative Sustainability Linked Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Linked Bond,Not Applicable,Not Applicable,South African Rand,Share,,,,,,,,,,,,,,,,,,,0.087172758
685,World,,WLD,Cumulative Sustainability Linked Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Linked Bond,Not Applicable,Not Applicable,South Korean Won,Billion US Dollars,,,,,,,,,,,,,,,,,,,0.258236048
686,World,,WLD,Cumulative Sustainability Linked Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Linked Bond,Not Applicable,Not Applicable,South Korean Won,Share,,,,,,,,,,,,,,,,,,,0.074220153
687,World,,WLD,Cumulative Sustainability Linked Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Linked Bond,Not Applicable,Not Applicable,Swedish Krona,Billion US Dollars,,,,,,,,,,,,,,,,,,,2.794345681
688,World,,WLD,Cumulative Sustainability Linked Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Linked Bond,Not Applicable,Not Applicable,Swedish Krona,Share,,,,,,,,,,,,,,,,,,,0.80312863
689,World,,WLD,Cumulative Sustainability Linked Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Linked Bond,Not Applicable,Not Applicable,Swiss Franc,Billion US Dollars,,,,,,,,,,,,,,,,,,,1.829594377
690,World,,WLD,Cumulative Sustainability Linked Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Linked Bond,Not Applicable,Not Applicable,Swiss Franc,Share,,,,,,,,,,,,,,,,,,,0.525847477
691,World,,WLD,Cumulative Sustainability Linked Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Linked Bond,Not Applicable,Not Applicable,Taiwanese Dollar,Billion US Dollars,,,,,,,,,,,,,,,,,,,0.241593459
692,World,,WLD,Cumulative Sustainability Linked Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Linked Bond,Not Applicable,Not Applicable,Taiwanese Dollar,Share,,,,,,,,,,,,,,,,,,,0.069436872
693,World,,WLD,Cumulative Sustainability Linked Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Linked Bond,Not Applicable,Not Applicable,Thai Baht,Billion US Dollars,,,,,,,,,,,,,,,,,,,3.795433461
694,World,,WLD,Cumulative Sustainability Linked Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Linked Bond,Not Applicable,Not Applicable,Thai Baht,Share,,,,,,,,,,,,,,,,,,,1.090853325
695,World,,WLD,Cumulative Sustainability Linked Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Linked Bond,Not Applicable,Not Applicable,US Dollar,Billion US Dollars,,,,,,,,,,,,,,,,,,,133.5213469
696,World,,WLD,Cumulative Sustainability Linked Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Linked Bond,Not Applicable,Not Applicable,US Dollar,Share,,,,,,,,,,,,,,,,,,,38.37564448
697,World,,WLD,Green Bond Issuances,Refinitiv; Country authorities; IMF staff calculations.,,,,Green Bonds,Not Applicable,Not Applicable,Not Applicable,Billion US Dollars,,0.627477227,0.448148549,0.887563462,2.868733587,0.809476062,2.336444511,14.45177755,30.15409877,46.99043997,98.15322708,166.5177305,158.4883892,282.1789259,291.4313011,704.290357,597.728719,567.3826088,577.4054317
698,World,,WLD,Green Bond Issuances by Type of Issuer,Refinitiv; Country authorities; IMF staff calculations.,,,,Green Bonds,Banks,Not Applicable,Not Applicable,Billion US Dollars,,,,,,,,0.734592205,1.016493093,7.693038958,30.41027089,27.29023341,44.50397407,44.64335366,38.54222743,94.01743522,150.3129134,152.3902709,99.51869195
699,World,,WLD,Green Bond Issuances by Type of Issuer,Refinitiv; Country authorities; IMF staff calculations.,,,,Green Bonds,International Organization,Not Applicable,Not Applicable,Billion US Dollars,,0.627477227,0.343569012,0.887563462,2.736618778,0.783664542,1.394882314,7.203392693,9.781930191,7.346691465,17.08963281,10.72127879,15.33679886,20.55929029,12.79542494,35.19571417,58.18697058,18.22990218,46.40176224
700,World,,WLD,Green Bond Issuances by Type of Issuer,Refinitiv; Country authorities; IMF staff calculations.,,,,Green Bonds,Local and state Government,Not Applicable,Not Applicable,Billion US Dollars,,,,,,,0.599701466,0.044724718,0.963940825,0.811023272,1.728324106,2.928517913,4.292214374,3.109373438,6.166453839,10.19796401,6.484296914,12.26044264,10.4443626
701,World,,WLD,Green Bond Issuances by Type of Issuer,Refinitiv; Country authorities; IMF staff calculations.,,,,Green Bonds,Nonfinancial corporations,Not Applicable,Not Applicable,Billion US Dollars,,,,,,,0.037,1.994868947,8.994764585,13.09750982,22.94279919,37.63751313,37.81526495,82.62020776,103.2260875,203.5091562,156.486786,139.9744868,148.9851115
702,World,,WLD,Green Bond Issuances by Type of Issuer,Refinitiv; Country authorities; IMF staff calculations.,,,,Green Bonds,Other financial corporations,Not Applicable,Not Applicable,Billion US Dollars,,,,,,,0.276590742,2.608670555,3.424633242,6.522156353,10.67351063,24.52958504,18.30854911,61.11133964,56.02833808,122.2188281,93.22256472,95.425178,120.8810046
703,World,,WLD,Green Bond Issuances by Type of Issuer,Refinitiv; Country authorities; IMF staff calculations.,,,,Green Bonds,Sovereign,Not Applicable,Not Applicable,Billion US Dollars,,,,,,,,,,,0.784346534,36.76788849,21.00002421,27.66129757,29.14057953,173.0451487,73.65214655,90.52876532,89.37331577
704,World,,WLD,Green Bond Issuances by Type of Issuer,Refinitiv; Country authorities; IMF staff calculations.,,,,Green Bonds,State owned entities,Not Applicable,Not Applicable,Billion US Dollars,,,0.104579537,,0.132114809,0.02581152,0.028269989,1.865528435,5.972336831,11.5200201,14.52434292,26.64271375,17.23156368,42.47406352,45.53218984,66.10611056,59.38304083,58.57356295,61.80118306
705,World,,WLD,Green Bond Outstanding Issuances,Refinitiv; Country authorities; IMF staff calculations.,,,,Green Bonds,Not Applicable,Not Applicable,Not Applicable,Billion US Dollars,,0.627477227,1.075625776,1.963189238,4.831922825,5.641398887,7.977843398,20.9881929,49.68325471,95.63338558,190.0045812,348.6146636,500.2539034,770.3452126,1015.534339,1661.812571,2172.233682,2627.121759,3090.241335
706,World,,WLD,Share of Self-Labeled Green Bonds in Issuances,Refinitiv; Country authorities; IMF staff calculations.,,,,,Not Applicable,Not Applicable,Not Applicable,Share,,,50,20,,,4.347826087,10.41666667,3.597122302,4.234527687,15.83011583,22.55965293,21.26537786,24.22680412,28.61660079,31.03603604,36.78947368,33.19126265,29.03558535
707,World,,WLD,Social Bond Issuances,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Not Applicable,Not Applicable,Not Applicable,Billion US Dollars,2,,0.095198096,0.721791942,0.24903964,0.061421076,2.434903473,0.759216146,1.041172365,3.308921419,2.755638685,11.51420557,14.05794211,20.45445021,177.99039,223.5888702,152.3392177,152.4399074,146.4170349
708,World,,WLD,Social Bond Issuances by Type of Issuer,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Banks,Not Applicable,Not Applicable,Billion US Dollars,,,,,,,,,,1.356296527,0.104970345,1.067114168,3.85594312,4.897583103,11.06000773,19.72705995,13.54840509,18.88567682,18.80263694
709,World,,WLD,Social Bond Issuances by Type of Issuer,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,International Organization,Not Applicable,Not Applicable,Billion US Dollars,2,,0.095198096,0.721791942,0.24903964,0.061421076,0.054445041,0.759216146,0.541172365,0.021348047,0.55,2.530245016,3.029618279,1.215624548,71.41292513,58.23524386,20.93795322,12.10513328,9.664400469
710,World,,WLD,Social Bond Issuances by Type of Issuer,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Local and state Government,Not Applicable,Not Applicable,Billion US Dollars,,,,,,,,,,,0.050198178,1.045795378,,0.020915907,2.412296566,0.910172839,1.703271701,4.58329452,3.171466397
711,World,,WLD,Social Bond Issuances by Type of Issuer,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Nonfinancial corporations,Not Applicable,Not Applicable,Billion US Dollars,,,,,,,1.700010426,,,0.01,,,0.313738613,1.674776589,25.23723614,20.63468594,11.75061632,8.085811158,10.06370616
712,World,,WLD,Social Bond Issuances by Type of Issuer,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Other financial corporations,Not Applicable,Not Applicable,Billion US Dollars,,,,,,,0.680448006,,0.5,0.2,,1.013279229,1.195912875,3.485548065,12.24896883,13.08873815,11.40327339,11.58904142,23.42518911
713,World,,WLD,Social Bond Issuances by Type of Issuer,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Sovereign,Not Applicable,Not Applicable,Billion US Dollars,,,,,,,,,,,,,,,5.796127138,18.82232096,4.102084305,9.262416029,7.900840567
714,World,,WLD,Social Bond Issuances by Type of Issuer,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,State owned entities,Not Applicable,Not Applicable,Billion US Dollars,,,,,,,,,,1.721276845,2.050470162,5.857771783,5.66272922,9.160002001,49.8228285,92.17064854,88.89361363,87.9285342,73.38879526
715,World,,WLD,Social Bond Outstanding Issuances,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Not Applicable,Not Applicable,Not Applicable,Billion US Dollars,2,2,2.095198096,2.816990038,3.066029678,3.032252658,3.467156131,3.885304449,4.926476814,7.838052147,10.31827572,20.73248129,33.2522282,52.37670807,229.8670981,445.5586163,593.4410599,734.7730242,839.663246
716,World,,WLD,Sustainability Bond Issuances,Refinitiv; Country authorities; IMF staff calculations.,,,,Sustainability Bond,Not Applicable,Not Applicable,Not Applicable,Billion US Dollars,,,0.052874803,,,,,0.524548887,1.252889412,2.119138769,5.58943994,17.66308597,41.13064554,80.5807866,174.4674947,233.7957255,177.3260102,170.5470194,205.0538585
717,World,,WLD,Sustainability Bond Issuances by Type of Issuer,Refinitiv; Country authorities; IMF staff calculations.,,,,Sustainability Bond,Banks,Not Applicable,Not Applicable,Billion US Dollars,,,,,,,,,0.625412185,,0.3,1.35,2.341579238,12.09900674,12.7605162,28.14367749,17.78546044,13.67475415,20.36084071
718,World,,WLD,Sustainability Bond Issuances by Type of Issuer,Refinitiv; Country authorities; IMF staff calculations.,,,,Sustainability Bond,International Organization,Not Applicable,Not Applicable,Billion US Dollars,,,,,,,,,,0.1,0.182742502,8.071175349,26.77985788,37.83799187,112.0292698,79.19511205,55.94233496,69.94528325,82.95127504
719,World,,WLD,Sustainability Bond Issuances by Type of Issuer,Refinitiv; Country authorities; IMF staff calculations.,,,,Sustainability Bond,Local and state Government,Not Applicable,Not Applicable,Billion US Dollars,,,0.052874803,,,,,,0.627477227,1.307244223,2.338792723,3.53723876,5.190282464,12.39267524,8.11537214,10.33365995,9.319996378,12.03402769,12.88921622
720,World,,WLD,Sustainability Bond Issuances by Type of Issuer,Refinitiv; Country authorities; IMF staff calculations.,,,,Sustainability Bond,Nonfinancial corporations,Not Applicable,Not Applicable,Billion US Dollars,,,,,,,,,,,0.069957436,0.136164517,1.270171416,5.731517359,13.50639125,30.86628989,19.34382052,20.16461382,22.68117922
721,World,,WLD,Sustainability Bond Issuances by Type of Issuer,Refinitiv; Country authorities; IMF staff calculations.,,,,Sustainability Bond,Other financial corporations,Not Applicable,Not Applicable,Billion US Dollars,,,,,,,,,,0.03144654,1.082298944,0.696463132,0.60453514,5.389166637,9.5063031,42.07265112,27.42042172,13.62840859,26.27186893
722,World,,WLD,Sustainability Bond Issuances by Type of Issuer,Refinitiv; Country authorities; IMF staff calculations.,,,,Sustainability Bond,Sovereign,Not Applicable,Not Applicable,Billion US Dollars,,,,,,,,,,,,,,0.5,8.675735696,14.55784949,24.80509701,21.23324813,21.05817431
723,World,,WLD,Sustainability Bond Issuances by Type of Issuer,Refinitiv; Country authorities; IMF staff calculations.,,,,Sustainability Bond,State owned entities,Not Applicable,Not Applicable,Billion US Dollars,,,,,,,,0.524548887,,0.680448006,1.615648335,3.872044208,4.9442194,6.630428744,9.873906556,28.62648553,22.70887914,19.86668377,18.84130406
724,World,,WLD,Sustainability Bond Outstanding Issuances,Refinitiv; Country authorities; IMF staff calculations.,,,,Sustainability Bond,Not Applicable,Not Applicable,Not Applicable,Billion US Dollars,,,0.052874803,0.052874803,0.052874803,0.052874803,0.052874803,0.57742369,1.830313102,3.949451871,9.538891811,27.20197778,68.33262332,146.0421385,318.1666691,539.8981977,703.3808958,853.1308114,1004.118085
